5666504.1,1456005.5,5.69E-12,0.11476864
5663578.7,1454588.2,5.69E-12,0.11469641
5660653.3,1453171.5,5.70E-12,0.1146242
5657727.9,1451755.4,5.70E-12,0.11455199
5654802.5,1450340,5.70E-12,0.11447979
5651877.1,1448925.3,5.70E-12,0.11440759
5648951.7,1447511.2,5.70E-12,0.11433541
5646026.3,1446097.7,5.71E-12,0.11426323
5643100.9,1444684.9,5.71E-12,0.11419106
5640175.5,1443272.7,5.71E-12,0.1141189
5637250.1,1441861.2,5.71E-12,0.11404675
5634324.7,1440450.3,5.71E-12,0.11397461
5631399.3,1439040.1,5.71E-12,0.11390247
5628473.9,1437630.6,5.72E-12,0.11383034
5625548.5,1436221.6,5.72E-12,0.11375822
5622623.1,1434813.4,5.72E-12,0.11368611
5619697.7,1433405.7,5.72E-12,0.11361401
5616772.3,1431998.8,5.72E-12,0.11354191
5613846.9,1430592.5,5.73E-12,0.11346983
5610921.5,1429186.8,5.73E-12,0.11339775
5607996.1,1427781.8,5.73E-12,0.11332568
5605070.7,1426377.4,5.73E-12,0.11325362
5602145.3,1424973.7,5.73E-12,0.11318156
5599219.9,1423570.6,5.74E-12,0.11310952
5596294.5,1422168.2,5.74E-12,0.11303748
5593369.1,1420766.4,5.74E-12,0.11296545
5590443.7,1419365.2,5.74E-12,0.11289343
5587518.3,1417964.8,5.74E-12,0.11282142
5584592.9,1416564.9,5.75E-12,0.11274941
5581667.5,1415165.8,5.75E-12,0.11267742
5578742.1,1413767.2,5.75E-12,0.11260543
5575816.7,1412369.3,5.75E-12,0.11253345
5572891.3,1410972.1,5.75E-12,0.11246148
5569965.9,1409575.5,5.76E-12,0.11238952
5567040.5,1408179.6,5.76E-12,0.11231756
5564115.1,1406784.3,5.76E-12,0.11224562
5561189.7,1405389.7,5.76E-12,0.11217368
5558264.3,1403995.7,5.76E-12,0.11210175
5555338.9,1402602.4,5.77E-12,0.11202983
5552413.5,1401209.7,5.77E-12,0.11195791
5549488.1,1399817.7,5.77E-12,0.11188601
5546562.7,1398426.3,5.77E-12,0.11181411
