5991223.7999999998 429.55739932762418
5988298.4000000004 3239.7078183481312
5985373.0 3232.4030924364038
5982447.5999999996 3238.1570139081723
5979522.2000000002 3243.1270799069925
5976596.7999999998 3241.5284670371875
5973671.4000000004 3241.5702659342892
5970746.0 3235.0831349827231
5967820.5999999996 3227.815982125876
5964895.2000000002 3233.5266369717197
5961969.7999999998 3238.4584670057452
5959044.4000000004 3237.67514868835
5956119.0 3231.2153519626204
5953193.5999999996 3223.9797220747405
5950268.2000000002 3229.654225529001
5947342.7999999998 3234.5538009069669
5944417.4000000004 3232.9597582179531
5941492.0 3232.9866775769719
5938566.5999999996 3226.5571481439538
5935641.2000000002 3219.4162744306659
5932715.7000000002 3225.0130180585829
5929790.2999999998 3229.8509489446687
5926864.9000000004 3229.0659120406403
5923939.5 3222.6667509817426
5921014.0999999996 3215.4997842317243
5918088.7000000002 3221.0946287794973
5915163.2999999998 3225.9234847925009
5912237.9000000004 3224.3338258905142
5909312.5 3224.3464311633961
5906387.0999999996 3217.9794255814027
5903461.7000000002 3211.6379539334985
5900536.2999999998 3211.6511922350292
5897610.9000000004 3210.8711007766492
5894685.5 3210.8774995636809
5891760.0999999996 3204.5946151861472
5888834.7000000002 3197.5589992904343
5885909.2999999998 3203.0267297147498
5882983.9000000004 3207.743566369124
5880058.5 3206.1720249450123
5877133.0999999996 3206.1702833250301
5874207.7000000002 3199.1424869430525
5871282.2999999998 3198.3487222590461
5868356.9000000004 3203.8140677866404
5865431.5 3202.2443701460311
5862506.0999999996 3202.2363728650839
5859580.7000000002 3196.012722299934
5856655.2999999998 3189.8130411613211
5853729.9000000004 3189.8056167615505
5850804.5 3189.0247424250651
5847879.0999999996 3188.2435814514047
5844953.7000000002 3187.4621841790718
5842028.2999999998 3186.6799677386689
5839102.9000000004 3185.8969316995413
5836177.5 3185.1136954100307
5833252.0999999996 3184.3298824625913
5830326.7000000002 3184.3077323895673
5827401.2999999998 3177.4393491992828
5824475.9000000004 3176.6460347558109
5821550.5 3181.9524467403717
5818625.0999999996 3180.4026501375133
5815699.7000000002 3180.3737017484386
5812774.2999999998 3173.5354445078169
5809848.9000000004 3172.7367855149596
5806923.5 3178.0631629984455
5803998.0 3176.4814068765513
5801072.5999999996 3175.6697158471397
5798147.2000000002 3174.8825943555075
5795221.7999999998 3174.0921599472749
5792296.4000000004 3173.3011631486611
5789371.0 3172.509931188029
5786445.5999999996 3171.7181377792081
5783520.2000000002 3170.9257821422584
5780594.7999999998 3170.1331922079521
5777669.4000000004 3169.3400408921198
5774744.0 3168.546328334281
5771818.5999999996 3167.7523922697446
5768893.2000000002 3167.7028234519271
5765967.7999999998 3161.7008038824442
5763042.4000000004 3155.7211563705005
5760117.0 3155.6727127488298
5757191.5999999996 3154.8834836237993
5754266.2000000002 3154.8282516607906
5751340.7999999998 3148.9032022492415
5748415.4000000004 3142.9998698106347
5745490.0 3142.9461566858431
5742564.5999999996 3142.1617917345493
5739639.2000000002 3141.3768528623878
5736713.7999999998 3140.5913651810934
5733788.4000000004 3139.8053644671872
5730863.0 3139.0184944623416
5727937.5999999996 3138.23136048777
5725012.2000000002 3137.4439531324001
5722086.7999999998 3135.9365387441444
5719161.4000000004 3140.1957057956365
5716236.0 3144.481603918854
5713310.5999999996 3142.9564044439412
5710385.2000000002 3142.1587421864888
5707459.7999999998 3140.6394124899325
5704534.4000000004 3144.9024146421698
5701609.0 3149.1927771274427
5698683.5999999996 3147.6564994664072
5695758.2000000002 3146.8494311334898
5692832.7999999998 3146.0419026802892
5689907.4000000004 3145.2335637215847
5686982.0 3144.424703061547
5684056.5999999996 3143.6156109537087
5681131.2000000002 3142.8059618612401
5678205.7999999998 3141.993038553655
5675280.4000000004 3141.2369654210838
5672354.9000000004 3140.3933717246464
5669429.5 3139.5598495491313
5666504.0999999996 3138.7503160283572
5663578.7000000002 3138.6533198408474
5660653.2999999998 3132.8372178460972
5657727.9000000004 3127.0418712078972
5654802.5 3126.9463464764635
5651877.0999999996 3126.1389329148383
5648951.7000000002 3126.0372316543344
5646026.2999999998 3120.2944201569258
5643100.9000000004 3114.5712953708771
5640175.5 3114.4702319132607
5637250.0999999996 3113.6669216824203
5634324.7000000002 3113.5599055395342
5631399.2999999998 3107.8889595547439
5628473.9000000004 3102.2371148538869
5625548.5 3102.1310793647258
5622623.0999999996 3101.3322794912137
5619697.7000000002 3101.2203021703745
5616772.2999999998 3095.6197515559006
5613846.9000000004 3090.0377321902224
5610921.5 3089.9271004610732
5607996.0999999996 3089.1329934756995
5605070.7000000002 3088.3385975416991
5602145.2999999998 3087.5433904950528
5599219.9000000004 3086.7470222574557
5596294.5 3085.9506790158634
5593369.0999999996 3085.15401348356
5590443.7000000002 3084.3564669124871
5587518.2999999998 3083.5583883309591
5584592.9000000004 3082.7597081599993
5581667.5 3081.9607401257485
5578742.0999999996 3081.1612406222075
5575816.7000000002 3079.6912061260709
5572891.2999999998 3083.5878301552298
5569965.9000000004 3087.508905015995
5567040.5 3086.0231484391393
5564115.0999999996 3085.2138767025376
5561189.7000000002 3083.7329300736528
5558264.2999999998 3087.6303045598115
5555338.9000000004 3091.5521935608454
5552413.5 3090.0556498534502
5549488.0999999996 3089.2370149877711
5546562.7000000002 3088.4151867220994
5543637.2999999998 3087.6488005213851
5540711.7999999998 3086.7972123142195
5537786.4000000004 3085.9553811793571
5534861.0 3085.8067477914346
5531935.5999999996 3080.3037515906876
5529010.2000000002 3074.8185181517597
5526084.7999999998 3074.6683849792571
